"","Official.Name","Display.Name","System.Name","Asset.Number","Location","Affiliation","Category","Primary.Use","UBC.Code","Planning","Condition","Operations","Ownership","Financing","Address.Code","Floors","Height","Footprint","Basic.Gross","C.U.Gross","Circulation","Custodial","Mechanical","Parking","Toilet","Non.Assigned","Assignable","Space.Count","Net.Usable","Structural","Outside.Gross","Related.Gross","Maintained.Gross","Janitorized","Constructed","Occupied","Renovated","Vacated","Demolished","Construction","Capitalized","Replacement","Last.Reviewed","Prim..Usage..Percent.of.Net.Useable.","Primary.Usage..Type.","Prmary.Usage..SF.","Top.Org.with.Most.Space","Source...Campus.Steam.Loop","Sec..Usage..Percent.","Source...Campus.CHW.Loop","Secondary.Usage..Type.","Secondary.Usage..SF.","Dept..with.Most.Space","CAAN.x","CHW.Metered","Steam.Metered","Floor.Plans.PDF","CAAN.y","Utility","Var","WebUrl"
"327","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Electricity","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwJEcdbzYLtkab90t_9fk0oQjAtDOss54gI5ex4VEv2CqwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcRUxFQ1RSSUNJVFl8QU5OVUFMVVNBR0U"
"328","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwQdtyd7np2FE4vBgsHxNuPwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfERFTUFORF9LQlRV"
"329","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Cooling Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAqjxhCtIFg1wkoXFsYkcBtgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18Q09PTElORyBERUdSRUUgREFZUw"
"330","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Current Month","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAMVyYnFm6fFk_3Xq_WzPDvAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18Q1VSUkVOVCBNT05USA"
"331","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAC69GlzMBR1IOIh8o85V7pwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18REFUQSBTVEFSVA"
"332","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","ChilledWater Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwB7YNNlw5BVk6dCWxcGpFlwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfENISUxMRURXQVRFUiBMQVNUIE1PTlRIIFVTQUdF"
"333","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwOfJyo58WG14VJ3uW5xFRBwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfEhPVVJMWVVTQUdF"
"334","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwlPWLBvHYNlwODMO6wqbK9AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfE5PUk1BTElaRUQgTU9OVEhMWSBVU0FHRQ"
"335","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAKDg4DCDIxlwZ71XPfeqy7QVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18TU9OVEhMWVVTQUdF"
"336","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwJEcdbzYLtkab90t_9fk0oQDICAwrBM9QcppsuBe_G_AQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcRUxFQ1RSSUNJVFl8QU5OVUFMIENPU1Q"
"337","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Electricity","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwJEcdbzYLtkab90t_9fk0oQSozTIBGX_A4oKxAJCNQRnAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcRUxFQ1RSSUNJVFl8Uk9MTE9WRVI"
"338","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwJEcdbzYLtkab90t_9fk0oQQZOLJwq5JQMnkmHTy-F9vQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcRUxFQ1RSSUNJVFl8REFUQSBTVEFSVA"
"339","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwJEcdbzYLtkab90t_9fk0oQSCAoZtOrLAU69QBADGewsgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcRUxFQ1RSSUNJVFl8QlVJTERJTkdOQU1F"
"340","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAjKBlHRnug1AmvTM85RxbVwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18Uk9MTE9WRVIgQ09VTlQgWUVBUg"
"341","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","S2 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAeATROHHm6FoaDKRb3T-6fwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18UzIgQ09VTlRFUg"
"342","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAHIM5w-diVlgg-MMZv5ZlEQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18Uk9MTE9WRVIgQ0hFQ0s"
"343","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAlhQinKa_wlsO9axVeJdR5AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18Uk9MTE9WRVIgQ09VTlQgTU9OVEg"
"344","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwxmdxCuRWhFwabtXI6j8kIwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfE1PTlRITFkgQVZFUkFHRSBIREQ"
"345","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWw_0PvRMrGzFM0W1qfmAfagQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfEFOTlVBTCBDT1NU"
"346","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Heating Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwwUKKQle111Md9A--t3Te1AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfEhFQVRJTkcgREVHUkVFIERBWVM"
"347","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","S1 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwISNxL-EF1lkGvWW7AU3UTwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfFMxIENPVU5URVI"
"348","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","Steam","Steam_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwfUe-7i435hGcC_RciafIiAeVV4yd9rNVYlaOCe5ErneQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcU1RFQU18U1RFQU1fRVVJ"
"349","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","Demand kBTUperHr","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWweIudz2hia14q0Hmvb_NXxwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfERFTUFORCBLQlRVUEVSSFI"
"350","Center for Comparative Medicine","Center for Comparative Medicine","CTR COMP MED","4684","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1 - Fire Resistive","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","G100 - Garamendi: OMP 100% Other Funding","COUNTY ROAD 98",2,32,14279,28902,145,6510,97,976,0,488,8071,17632,57,25703,3199,29047,28975,28975,25703,1998,"1998-10-01T07:00:00Z",NA,NA,NA,0,14544450,19934883,"2014-02-05T08:00:00Z",82,"Laboratory",14932,"SCHOOL OF VETERINARY MEDICINE","No",14,"No","Office",2642,"CENTER FOR COMPARATIVE MEDICINE","4684","No","No","4684","4684","ChilledWater","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwHOGLq_WH5RGdEZiQlqSuWwDSXF-iH7bVgnoT0xxVGIGwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXENFTlRFUiBGT1IgQ09NUEFSQVRJVkUgTUVESUNJTkVcQ0hJTExFRFdBVEVSfEJVSUxESU5HTkFNRQ"
